Time,A1,A2,A3,A4,A5,A6,A7,A8,B1,B2,B3,B4,B5,B6,B7,B8,C1,C2,C3,C4,C5,C6,C7,C8,D1,D2,D3,D4,D5,D6,D7,D8,E1,E2,E3,E4,E5,E6,E7,E8,F1,F2,F3,F4,F5,F6,F7,F8
210,2.681451613,0.74248927,1.196581197,0,1.36407767,1.213675214,1.261044177,-0.012738854,1.367741935,0,1.061371841,0.019607843,1.09190372,1.039832285,1.859728507,0.026143791,1.811715481,1.134615385,1.503496503,0,1.334448161,0.696782178,1.066666667,-0.006289308,1.682730924,1.109375,1.418250951,0,1.340540541,1.68556701,1.893162393,0.076502732,2.124137931,1.87012987,2.207920792,0.006535948,1.294797688,0.676470588,1.841269841,0,1.006993007,0.033816425,1.158256881,0,1.21875,0.513089005,-0.043243243,-0.006535948
225,3.024193548,0.896995708,1.371794872,0,1.572815534,1.388888889,1.441767068,-0.006369427,1.519354839,0,1.231046931,0.019607843,1.236323851,1.169811321,2.081447964,0.013071895,2.079497908,1.299450549,1.699300699,0,1.508361204,0.767326733,1.182352941,-0.006289308,1.899598394,1.2734375,1.634980989,0.006451613,1.513513514,1.943298969,2.14957265,0.071038251,2.34137931,2.090909091,2.514851485,0.006535948,1.450867052,0.776470588,2.058201058,0,1.104895105,0.009661836,1.293577982,0,1.364583333,0.581151832,-0.048648649,-0.006535948
240,3.290322581,1.068669528,1.55982906,0,1.781553398,1.576923077,1.602409639,-0.012738854,1.658064516,0,1.397111913,0.039215686,1.380743982,1.310272537,2.34841629,0.013071895,2.351464435,1.46978022,1.905594406,0,1.685618729,0.840346535,1.303921569,-0.006289308,2.140562249,1.416666667,1.855513308,0.006451613,1.691891892,2.221649485,2.414529915,0.071038251,2.565517241,2.337662338,2.821782178,0.013071895,1.641618497,0.876470588,2.248677249,0,1.20979021,-0.014492754,1.417431193,0,1.538194444,0.659685864,-0.054054054,-0.006535948
255,3.568548387,1.231759657,1.764957265,0,2.029126214,1.782051282,1.78313253,-0.006369427,1.803225806,0,1.577617329,0.026143791,1.531728665,1.452830189,2.601809955,0.026143791,2.623430962,1.648351648,2.104895105,0,1.866220736,0.915841584,1.409803922,-0.006289308,2.365461847,1.5703125,2.076045627,0,1.872972973,2.5,2.688034188,0.071038251,2.796551724,2.58008658,3.168316832,0.013071895,1.797687861,0.941176471,2.46031746,0,1.300699301,-0.009661836,1.54587156,0,1.711805556,0.769633508,-0.043243243,-0.006535948
270,3.899193548,1.429184549,1.987179487,0,2.276699029,2.017094017,1.991967871,-0.006369427,1.977419355,0,1.783393502,0.019607843,1.671772429,1.595387841,2.868778281,0.013071895,2.912133891,1.821428571,2.307692308,0,2.046822742,0.986386139,1.517647059,-0.006289308,2.606425703,1.734375,2.330798479,0,2.051351351,2.778350515,2.957264957,0.071038251,2.996551724,2.844155844,3.504950495,0.006535948,1.965317919,1.029411765,2.634920635,0,1.391608392,-0.004830918,1.678899083,0,1.864583333,0.87434555,-0.043243243,-0.006535948
285,4.189516129,1.669527897,2.226495726,0,2.529126214,2.235042735,2.224899598,-0.006369427,2.170967742,0,2.007220217,0.045751634,1.787746171,1.721174004,3.135746606,0.026143791,3.146443515,1.997252747,2.531468531,0,2.254180602,1.051980198,1.623529412,-0.006289308,2.863453815,1.895833333,2.593155894,0,2.224324324,3.092783505,3.239316239,0.06557377,3.203448276,3.108225108,3.866336634,0.006535948,2.12716763,1.105882353,2.82010582,0,1.498834499,0.062801932,1.811926606,0,2.038194444,1.036649215,-0.037837838,-0.006535948
300,4.399193548,1.884120172,2.465811966,0,2.82038835,2.495726496,2.469879518,-0.006369427,2.335483871,0,2.216606498,0.039215686,1.90809628,1.84067086,3.393665158,0.032679739,3.426778243,2.17032967,2.744755245,0,2.444816054,1.106435644,1.745098039,-0.006289308,3.124497992,2.0625,2.844106464,0,2.402702703,3.396907216,3.521367521,0.06557377,3.393103448,3.363636364,4.217821782,0.006535948,2.23699422,1.176470588,2.91005291,0,1.561771562,0.096618357,1.935779817,0,2.190972222,1.204188482,-0.059459459,-0.006535948
315,4.556451613,2.115879828,2.705128205,0,3.121359223,2.735042735,2.678714859,-0.006369427,2.493548387,0,2.44765343,0.045751634,2.024070022,1.951781971,3.683257919,0.026143791,3.740585774,2.346153846,2.968531469,0,2.655518395,1.155940594,1.856862745,-0.006289308,3.365461847,2.221354167,3.102661597,0,2.57027027,3.742268041,3.811965812,0.06010929,3.593103448,3.640692641,4.559405941,0.006535948,2.398843931,1.247058824,3.052910053,0,1.657342657,0.1352657,2.04587156,0,2.354166667,1.282722513,-0.048648649,-0.006535948
330,4.721774194,2.347639485,2.965811966,0,3.446601942,3.004273504,2.891566265,-0.006369427,2.658064516,0,2.675090253,0.039215686,2.133479212,2.056603774,3.941176471,0.026143791,3.937238494,2.510989011,3.178321678,0,2.856187291,1.20049505,1.97254902,0,3.626506024,2.3828125,3.349809886,0,2.748648649,4.082474227,4.08974359,0.06010929,3.782758621,3.904761905,4.900990099,0.006535948,2.583815029,1.364705882,3.227513228,0,1.755244755,0.154589372,2.160550459,0,2.552083333,1.403141361,-0.048648649,-0.006535948
345,4.911290323,2.618025751,3.230769231,0,3.757281553,3.269230769,3.140562249,-0.006369427,2.832258065,0,2.898916968,0.052287582,2.236323851,2.163522013,4.230769231,0.026143791,4.10041841,2.67032967,3.402097902,0,3.060200669,1.243811881,2.076470588,0,3.871485944,2.541666667,3.608365019,0.006451613,2.902702703,4.412371134,4.371794872,0.054644809,3.962068966,4.155844156,5.232673267,0.019607843,2.734104046,1.458823529,3.328042328,0,1.86013986,0.178743961,2.282110092,0,2.670138889,1.518324607,-0.043243243,-0.006535948
