Time,A1,A2,A3,A4,A5,A6,A7,A8,B1,B2,B3,B4,B5,B6,B7,B8,C1,C2,C3,C4,C5,C6,C7,C8,D1,D2,D3,D4,D5,D6,D7,D8,E1,E2,E3,E4,E5,E6,E7,E8,F1,F2,F3,F4,F5,F6,F7,F8
20.75,0.048,0.047,0.047,0.048,0.047,0.048,0.048,0.047,0.048,0.367,0.211,0.283,1.732,0.496,0.344,0.052,0.049,0.722,0.077,0.98,1.181,2.082,1.872,0.047,0.051,1.091,1.469,1.98,0.081,0.91,0.545,0.048,0.047,0.506,0.747,1.428,0.604,0.889,0.108,0.048,0.048,0.048,0.048,0.048,0.047,0.048,0.052,0.049
21,0.048,0.047,0.047,0.048,0.047,0.048,0.048,0.047,0.048,0.367,0.212,0.284,1.737,0.499,0.345,0.052,0.049,0.724,0.077,0.982,1.187,2.082,1.872,0.048,0.051,1.093,1.476,1.98,0.081,0.91,0.547,0.048,0.047,0.506,0.749,1.43,0.605,0.889,0.108,0.048,0.048,0.048,0.048,0.048,0.047,0.048,0.052,0.049
21.25,0.048,0.047,0.047,0.048,0.047,0.048,0.048,0.047,0.048,0.368,0.213,0.284,1.74,0.501,0.346,0.052,0.049,0.726,0.077,0.984,1.192,2.082,1.874,0.048,0.051,1.094,1.482,1.981,0.081,0.907,0.548,0.048,0.047,0.506,0.747,1.431,0.606,0.889,0.108,0.048,0.048,0.048,0.048,0.048,0.047,0.048,0.052,0.049
21.5,0.048,0.047,0.047,0.048,0.047,0.048,0.048,0.047,0.048,0.37,0.213,0.285,1.745,0.503,0.347,0.052,0.049,0.727,0.077,0.987,1.2,2.082,1.879,0.047,0.051,1.097,1.484,1.981,0.081,0.906,0.549,0.048,0.047,0.507,0.748,1.434,0.608,0.889,0.109,0.048,0.048,0.048,0.048,0.048,0.047,0.048,0.052,0.049
21.75,0.048,0.047,0.047,0.048,0.047,0.048,0.048,0.047,0.048,0.371,0.214,0.286,1.747,0.504,0.348,0.052,0.049,0.728,0.077,0.988,1.204,2.082,1.877,0.048,0.051,1.096,1.494,1.982,0.081,0.906,0.55,0.048,0.047,0.508,0.749,1.435,0.609,0.889,0.109,0.048,0.048,0.048,0.048,0.048,0.047,0.048,0.052,0.049
22,0.048,0.047,0.047,0.048,0.047,0.048,0.048,0.047,0.048,0.371,0.215,0.287,1.747,0.506,0.349,0.052,0.049,0.73,0.077,0.991,1.21,2.081,1.877,0.048,0.051,1.098,1.498,1.981,0.081,0.904,0.551,0.048,0.047,0.508,0.747,1.436,0.611,0.889,0.109,0.048,0.048,0.048,0.048,0.048,0.047,0.048,0.052,0.049
22.25,0.048,0.047,0.047,0.048,0.047,0.048,0.048,0.047,0.048,0.371,0.215,0.288,1.751,0.507,0.351,0.052,0.049,0.732,0.077,0.993,1.212,2.081,1.881,0.048,0.051,1.102,1.501,1.981,0.081,0.904,0.552,0.048,0.047,0.508,0.747,1.437,0.611,0.889,0.109,0.048,0.048,0.048,0.048,0.048,0.047,0.048,0.052,0.049
22.5,0.048,0.047,0.047,0.048,0.047,0.048,0.048,0.047,0.048,0.371,0.216,0.289,1.754,0.508,0.351,0.052,0.049,0.734,0.077,0.995,1.217,2.081,1.882,0.047,0.051,1.101,1.508,1.983,0.081,0.903,0.552,0.048,0.047,0.508,0.746,1.438,0.612,0.888,0.109,0.048,0.048,0.048,0.048,0.048,0.047,0.048,0.051,0.049
22.75,0.048,0.047,0.047,0.048,0.047,0.048,0.048,0.047,0.048,0.372,0.217,0.29,1.756,0.51,0.352,0.052,0.049,0.736,0.077,0.997,1.222,2.081,1.884,0.047,0.051,1.103,1.511,1.982,0.081,0.901,0.553,0.048,0.047,0.509,0.747,1.439,0.612,0.888,0.109,0.048,0.048,0.048,0.048,0.048,0.047,0.048,0.052,0.049
23,0.048,0.047,0.047,0.048,0.047,0.048,0.048,0.047,0.048,0.372,0.217,0.291,1.756,0.512,0.353,0.052,0.049,0.737,0.077,0.999,1.225,2.08,1.887,0.048,0.051,1.105,1.514,1.982,0.081,0.9,0.554,0.048,0.047,0.508,0.747,1.441,0.614,0.888,0.11,0.048,0.048,0.048,0.048,0.048,0.047,0.048,0.052,0.049
23.25,0.048,0.047,0.047,0.048,0.047,0.048,0.048,0.047,0.048,0.374,0.217,0.293,1.759,0.513,0.354,0.052,0.049,0.739,0.077,1,1.229,2.08,1.885,0.047,0.051,1.105,1.516,1.983,0.081,0.899,0.554,0.048,0.047,0.509,0.747,1.441,0.614,0.888,0.11,0.048,0.048,0.048,0.048,0.048,0.047,0.048,0.052,0.049
23.5,0.048,0.047,0.047,0.048,0.047,0.048,0.048,0.047,0.048,0.374,0.218,0.293,1.762,0.514,0.355,0.052,0.049,0.741,0.077,1.002,1.233,2.08,1.889,0.048,0.051,1.109,1.525,1.982,0.081,0.898,0.555,0.048,0.047,0.509,0.746,1.442,0.615,0.888,0.109,0.048,0.048,0.048,0.048,0.048,0.047,0.048,0.052,0.049
23.75,0.048,0.047,0.047,0.048,0.047,0.048,0.048,0.047,0.048,0.374,0.218,0.295,1.763,0.515,0.355,0.052,0.049,0.743,0.077,1.004,1.236,2.079,1.886,0.047,0.051,1.11,1.528,1.983,0.081,0.896,0.556,0.048,0.047,0.509,0.746,1.444,0.616,0.888,0.11,0.048,0.048,0.048,0.048,0.048,0.047,0.048,0.052,0.049
24,0.048,0.047,0.047,0.048,0.047,0.048,0.048,0.047,0.048,0.375,0.218,0.295,1.765,0.516,0.356,0.052,0.049,0.744,0.077,1.004,1.238,2.08,1.884,0.047,0.051,1.11,1.526,1.981,0.081,0.895,0.556,0.048,0.047,0.509,0.744,1.444,0.614,0.888,0.109,0.048,0.048,0.048,0.048,0.048,0.047,0.048,0.052,0.049
24.25,0.048,0.047,0.047,0.048,0.047,0.048,0.048,0.047,0.048,0.375,0.218,0.296,1.767,0.517,0.357,0.052,0.049,0.745,0.077,1.007,1.241,2.079,1.887,0.047,0.051,1.114,1.531,1.982,0.081,0.894,0.556,0.048,0.047,0.51,0.745,1.444,0.616,0.888,0.11,0.048,0.048,0.048,0.048,0.048,0.047,0.047,0.052,0.049
24.5,0.048,0.047,0.047,0.048,0.047,0.048,0.048,0.047,0.048,0.377,0.218,0.298,1.768,0.518,0.358,0.052,0.049,0.747,0.077,1.008,1.243,2.079,1.888,0.047,0.051,1.114,1.534,1.982,0.081,0.893,0.557,0.048,0.047,0.509,0.743,1.444,0.616,0.888,0.11,0.048,0.048,0.048,0.048,0.048,0.047,0.048,0.052,0.049
24.75,0.048,0.047,0.047,0.048,0.047,0.048,0.048,0.047,0.048,0.377,0.218,0.3,1.77,0.519,0.359,0.052,0.049,0.749,0.077,1.008,1.246,2.078,1.892,0.047,0.051,1.115,1.536,1.982,0.081,0.893,0.557,0.048,0.047,0.509,0.744,1.446,0.616,0.887,0.11,0.048,0.048,0.048,0.048,0.048,0.047,0.048,0.052,0.049
25,0.048,0.047,0.047,0.048,0.047,0.048,0.048,0.047,0.048,0.378,0.219,0.3,1.772,0.52,0.359,0.052,0.049,0.75,0.077,1.01,1.248,2.079,1.89,0.048,0.051,1.119,1.541,1.981,0.081,0.89,0.557,0.048,0.047,0.509,0.743,1.447,0.616,0.887,0.11,0.048,0.048,0.048,0.048,0.048,0.047,0.048,0.052,0.049
25.25,0.048,0.047,0.047,0.048,0.048,0.048,0.048,0.048,0.048,0.378,0.219,0.302,1.774,0.521,0.359,0.052,0.049,0.751,0.077,1.012,1.251,2.078,1.892,0.048,0.051,1.12,1.541,1.98,0.081,0.89,0.558,0.048,0.047,0.509,0.742,1.447,0.616,0.887,0.109,0.048,0.048,0.048,0.048,0.048,0.047,0.048,0.052,0.049
25.5,0.048,0.047,0.047,0.048,0.047,0.048,0.048,0.047,0.048,0.379,0.219,0.302,1.775,0.522,0.361,0.052,0.049,0.754,0.076,1.013,1.253,2.078,1.891,0.047,0.051,1.12,1.55,1.982,0.081,0.89,0.558,0.048,0.047,0.509,0.74,1.447,0.615,0.887,0.11,0.048,0.048,0.048,0.048,0.048,0.047,0.048,0.051,0.049
25.75,0.048,0.047,0.047,0.048,0.047,0.048,0.048,0.047,0.048,0.379,0.219,0.303,1.776,0.523,0.362,0.052,0.049,0.756,0.076,1.014,1.256,2.077,1.892,0.047,0.051,1.119,1.548,1.98,0.081,0.888,0.558,0.048,0.047,0.51,0.741,1.448,0.616,0.887,0.11,0.048,0.048,0.048,0.048,0.048,0.047,0.048,0.052,0.049
26,0.048,0.047,0.047,0.048,0.047,0.048,0.048,0.047,0.048,0.379,0.219,0.303,1.779,0.524,0.362,0.052,0.049,0.757,0.076,1.015,1.256,2.078,1.896,0.047,0.051,1.122,1.55,1.981,0.081,0.888,0.558,0.048,0.047,0.509,0.74,1.449,0.615,0.887,0.11,0.048,0.048,0.048,0.048,0.048,0.047,0.047,0.052,0.049
26.25,0.048,0.047,0.047,0.048,0.047,0.048,0.048,0.047,0.048,0.379,0.219,0.304,1.779,0.525,0.363,0.052,0.049,0.758,0.076,1.014,1.259,2.078,1.891,0.047,0.051,1.122,1.553,1.979,0.08,0.886,0.558,0.048,0.047,0.51,0.738,1.449,0.615,0.887,0.109,0.048,0.048,0.048,0.048,0.048,0.047,0.047,0.052,0.049
26.5,0.048,0.047,0.047,0.048,0.047,0.048,0.048,0.047,0.048,0.381,0.219,0.306,1.779,0.527,0.364,0.052,0.049,0.76,0.076,1.015,1.261,2.078,1.895,0.048,0.051,1.124,1.552,1.978,0.08,0.886,0.559,0.048,0.047,0.509,0.739,1.449,0.616,0.887,0.11,0.048,0.048,0.048,0.048,0.048,0.047,0.048,0.052,0.049
26.75,0.048,0.047,0.047,0.048,0.047,0.048,0.048,0.047,0.048,0.381,0.219,0.306,1.783,0.527,0.365,0.052,0.049,0.762,0.076,1.016,1.263,2.077,1.896,0.047,0.051,1.124,1.555,1.978,0.08,0.885,0.559,0.048,0.047,0.509,0.739,1.45,0.616,0.888,0.11,0.048,0.048,0.048,0.048,0.048,0.047,0.048,0.052,0.049
27,0.048,0.047,0.047,0.048,0.047,0.048,0.048,0.047,0.048,0.382,0.219,0.307,1.784,0.528,0.366,0.052,0.049,0.763,0.076,1.018,1.265,2.077,1.893,0.047,0.051,1.126,1.559,1.978,0.08,0.885,0.558,0.048,0.047,0.509,0.737,1.45,0.615,0.887,0.11,0.048,0.048,0.048,0.048,0.048,0.047,0.048,0.052,0.049
27.25,0.048,0.047,0.047,0.048,0.047,0.048,0.048,0.047,0.048,0.383,0.219,0.307,1.786,0.529,0.367,0.052,0.049,0.765,0.076,1.019,1.267,2.077,1.896,0.048,0.051,1.126,1.558,1.977,0.08,0.885,0.558,0.048,0.047,0.509,0.737,1.45,0.616,0.887,0.11,0.048,0.048,0.048,0.048,0.048,0.047,0.048,0.052,0.049
27.5,0.048,0.047,0.047,0.048,0.047,0.048,0.048,0.047,0.048,0.383,0.22,0.308,1.788,0.53,0.368,0.052,0.049,0.766,0.076,1.019,1.266,2.076,1.898,0.047,0.051,1.127,1.56,1.978,0.08,0.883,0.558,0.048,0.047,0.508,0.736,1.45,0.615,0.887,0.11,0.048,0.048,0.048,0.048,0.048,0.047,0.048,0.052,0.049
27.75,0.048,0.047,0.047,0.048,0.047,0.048,0.048,0.047,0.048,0.384,0.22,0.307,1.79,0.531,0.369,0.052,0.049,0.768,0.076,1.02,1.268,2.075,1.898,0.048,0.051,1.128,1.561,1.977,0.08,0.883,0.558,0.048,0.047,0.509,0.734,1.45,0.615,0.887,0.11,0.048,0.048,0.048,0.048,0.048,0.047,0.048,0.051,0.049
28,0.048,0.047,0.047,0.048,0.047,0.048,0.048,0.047,0.048,0.384,0.22,0.309,1.788,0.532,0.369,0.052,0.049,0.77,0.076,1.021,1.27,2.076,1.896,0.047,0.051,1.13,1.565,1.978,0.08,0.882,0.558,0.048,0.047,0.508,0.736,1.451,0.615,0.887,0.111,0.048,0.048,0.048,0.048,0.048,0.047,0.048,0.052,0.049
28.25,0.048,0.047,0.047,0.048,0.047,0.048,0.048,0.047,0.048,0.385,0.22,0.309,1.791,0.533,0.37,0.052,0.049,0.771,0.076,1.021,1.272,2.075,1.898,0.048,0.051,1.13,1.56,1.975,0.08,0.881,0.558,0.048,0.047,0.508,0.733,1.451,0.614,0.887,0.11,0.048,0.048,0.048,0.048,0.048,0.047,0.048,0.051,0.049
28.5,0.048,0.047,0.047,0.048,0.047,0.048,0.048,0.047,0.048,0.385,0.22,0.308,1.793,0.533,0.371,0.052,0.049,0.772,0.076,1.023,1.272,2.074,1.898,0.047,0.051,1.131,1.564,1.975,0.08,0.881,0.558,0.048,0.047,0.508,0.733,1.451,0.614,0.887,0.111,0.048,0.048,0.048,0.048,0.048,0.047,0.048,0.052,0.049
28.75,0.048,0.047,0.047,0.048,0.047,0.048,0.048,0.047,0.048,0.386,0.221,0.309,1.793,0.535,0.372,0.052,0.049,0.775,0.076,1.023,1.274,2.074,1.899,0.047,0.051,1.132,1.566,1.974,0.08,0.881,0.558,0.048,0.047,0.507,0.733,1.452,0.613,0.887,0.111,0.048,0.048,0.048,0.048,0.048,0.047,0.048,0.051,0.049
29,0.048,0.047,0.047,0.048,0.047,0.048,0.048,0.047,0.048,0.387,0.221,0.309,1.795,0.536,0.373,0.052,0.049,0.776,0.076,1.023,1.277,2.074,1.899,0.047,0.051,1.132,1.567,1.974,0.08,0.881,0.558,0.048,0.047,0.508,0.733,1.451,0.613,0.887,0.111,0.048,0.048,0.048,0.048,0.048,0.047,0.048,0.052,0.049
29.25,0.048,0.047,0.047,0.048,0.047,0.048,0.048,0.047,0.048,0.388,0.221,0.309,1.796,0.536,0.373,0.052,0.049,0.778,0.076,1.022,1.277,2.073,1.898,0.047,0.051,1.133,1.566,1.972,0.08,0.879,0.557,0.048,0.047,0.508,0.732,1.451,0.612,0.887,0.111,0.048,0.048,0.048,0.048,0.048,0.047,0.047,0.052,0.049
29.5,0.048,0.047,0.047,0.048,0.047,0.048,0.048,0.047,0.048,0.387,0.221,0.309,1.799,0.538,0.374,0.052,0.049,0.779,0.076,1.024,1.277,2.074,1.9,0.047,0.051,1.134,1.571,1.972,0.08,0.879,0.557,0.048,0.047,0.507,0.73,1.452,0.612,0.887,0.112,0.048,0.048,0.048,0.048,0.048,0.047,0.048,0.052,0.049
29.75,0.048,0.047,0.047,0.048,0.047,0.048,0.048,0.047,0.048,0.388,0.222,0.309,1.8,0.539,0.374,0.052,0.049,0.781,0.076,1.024,1.278,2.073,1.9,0.047,0.051,1.135,1.568,1.972,0.08,0.88,0.557,0.048,0.047,0.507,0.73,1.452,0.611,0.887,0.113,0.048,0.048,0.048,0.048,0.048,0.047,0.048,0.052,0.049
30,0.048,0.047,0.047,0.048,0.047,0.048,0.048,0.047,0.048,0.39,0.222,0.309,1.802,0.54,0.375,0.052,0.049,0.782,0.076,1.023,1.279,2.072,1.9,0.047,0.051,1.135,1.573,1.973,0.08,0.88,0.556,0.048,0.047,0.508,0.73,1.452,0.611,0.887,0.113,0.048,0.048,0.048,0.048,0.048,0.047,0.048,0.052,0.049
30.25,0.048,0.047,0.047,0.048,0.048,0.048,0.048,0.047,0.048,0.39,0.222,0.309,1.803,0.541,0.376,0.052,0.049,0.784,0.076,1.024,1.281,2.073,1.901,0.048,0.051,1.137,1.571,1.971,0.08,0.879,0.556,0.048,0.047,0.508,0.729,1.452,0.61,0.887,0.113,0.048,0.048,0.048,0.048,0.048,0.047,0.048,0.052,0.049
30.5,0.048,0.047,0.047,0.048,0.047,0.048,0.048,0.047,0.048,0.39,0.222,0.309,1.805,0.541,0.377,0.052,0.049,0.785,0.076,1.025,1.28,2.072,1.903,0.047,0.051,1.137,1.574,1.97,0.08,0.879,0.555,0.048,0.047,0.507,0.73,1.451,0.61,0.887,0.114,0.048,0.048,0.048,0.048,0.048,0.047,0.048,0.052,0.049
30.75,0.048,0.047,0.047,0.048,0.047,0.048,0.048,0.047,0.048,0.391,0.223,0.309,1.805,0.543,0.377,0.052,0.049,0.787,0.076,1.024,1.283,2.072,1.897,0.048,0.051,1.137,1.57,1.97,0.08,0.879,0.555,0.048,0.047,0.506,0.729,1.452,0.609,0.886,0.114,0.048,0.048,0.048,0.048,0.048,0.047,0.048,0.052,0.049
31,0.048,0.047,0.047,0.048,0.047,0.048,0.048,0.047,0.048,0.39,0.223,0.309,1.808,0.543,0.377,0.052,0.049,0.788,0.076,1.025,1.282,2.071,1.901,0.047,0.051,1.138,1.575,1.97,0.08,0.878,0.555,0.048,0.047,0.506,0.728,1.452,0.608,0.886,0.114,0.048,0.048,0.048,0.048,0.048,0.047,0.048,0.051,0.049
31.25,0.048,0.047,0.047,0.048,0.047,0.048,0.048,0.047,0.048,0.391,0.223,0.309,1.81,0.545,0.378,0.052,0.049,0.79,0.076,1.025,1.282,2.071,1.903,0.048,0.051,1.14,1.577,1.968,0.08,0.878,0.555,0.048,0.047,0.507,0.729,1.452,0.608,0.886,0.115,0.048,0.048,0.048,0.048,0.048,0.047,0.048,0.052,0.049
31.5,0.048,0.047,0.047,0.048,0.047,0.048,0.048,0.047,0.048,0.392,0.224,0.309,1.81,0.546,0.379,0.052,0.049,0.792,0.076,1.025,1.286,2.069,1.9,0.047,0.051,1.138,1.574,1.966,0.08,0.877,0.554,0.048,0.047,0.507,0.729,1.452,0.607,0.886,0.115,0.048,0.048,0.048,0.048,0.048,0.047,0.048,0.051,0.049
31.75,0.048,0.047,0.047,0.048,0.047,0.048,0.048,0.047,0.048,0.393,0.224,0.31,1.811,0.547,0.38,0.052,0.049,0.793,0.076,1.025,1.285,2.07,1.901,0.047,0.051,1.138,1.578,1.966,0.08,0.878,0.554,0.048,0.047,0.506,0.728,1.452,0.606,0.886,0.116,0.048,0.048,0.048,0.048,0.048,0.047,0.048,0.052,0.049
32,0.048,0.047,0.047,0.048,0.047,0.048,0.048,0.047,0.048,0.393,0.224,0.309,1.811,0.548,0.38,0.052,0.049,0.796,0.076,1.025,1.285,2.07,1.903,0.047,0.051,1.139,1.579,1.965,0.08,0.876,0.553,0.048,0.047,0.505,0.727,1.452,0.605,0.886,0.116,0.048,0.048,0.048,0.048,0.048,0.047,0.048,0.051,0.049
32.25,0.048,0.047,0.047,0.048,0.047,0.048,0.048,0.047,0.048,0.394,0.225,0.309,1.813,0.549,0.381,0.052,0.049,0.797,0.076,1.025,1.285,2.069,1.901,0.047,0.051,1.142,1.575,1.964,0.08,0.877,0.553,0.048,0.047,0.506,0.727,1.452,0.605,0.886,0.116,0.048,0.048,0.048,0.048,0.048,0.047,0.048,0.052,0.049
32.5,0.048,0.047,0.047,0.048,0.047,0.048,0.048,0.047,0.048,0.395,0.225,0.309,1.815,0.55,0.382,0.052,0.049,0.798,0.076,1.025,1.287,2.068,1.902,0.048,0.051,1.141,1.575,1.964,0.08,0.878,0.552,0.048,0.047,0.506,0.726,1.452,0.604,0.886,0.117,0.048,0.048,0.048,0.048,0.048,0.047,0.048,0.052,0.049
32.75,0.048,0.047,0.047,0.048,0.047,0.048,0.048,0.047,0.048,0.395,0.225,0.309,1.815,0.551,0.382,0.052,0.049,0.8,0.076,1.025,1.287,2.068,1.9,0.047,0.051,1.141,1.578,1.963,0.08,0.875,0.552,0.048,0.047,0.506,0.727,1.452,0.603,0.886,0.117,0.048,0.048,0.048,0.048,0.048,0.047,0.048,0.052,0.049
33,0.048,0.047,0.047,0.048,0.047,0.048,0.048,0.047,0.048,0.395,0.226,0.309,1.818,0.552,0.382,0.052,0.049,0.802,0.076,1.024,1.289,2.068,1.899,0.047,0.051,1.139,1.581,1.962,0.08,0.876,0.551,0.048,0.047,0.505,0.726,1.453,0.603,0.886,0.118,0.048,0.048,0.048,0.048,0.048,0.047,0.048,0.052,0.049
33.25,0.048,0.047,0.047,0.048,0.047,0.048,0.048,0.047,0.048,0.397,0.226,0.309,1.819,0.553,0.384,0.052,0.049,0.803,0.076,1.024,1.288,2.067,1.901,0.048,0.051,1.14,1.58,1.962,0.08,0.877,0.551,0.048,0.047,0.505,0.726,1.452,0.602,0.886,0.118,0.048,0.048,0.048,0.048,0.048,0.047,0.048,0.052,0.049
33.5,0.048,0.047,0.047,0.048,0.048,0.048,0.048,0.047,0.048,0.397,0.226,0.309,1.819,0.554,0.384,0.052,0.049,0.806,0.076,1.024,1.29,2.067,1.901,0.048,0.051,1.14,1.58,1.961,0.08,0.877,0.551,0.048,0.047,0.505,0.725,1.452,0.601,0.886,0.12,0.048,0.048,0.048,0.048,0.048,0.047,0.048,0.052,0.049
33.75,0.048,0.047,0.047,0.048,0.048,0.048,0.048,0.047,0.048,0.398,0.226,0.309,1.819,0.556,0.385,0.052,0.049,0.807,0.076,1.023,1.29,2.066,1.902,0.048,0.051,1.141,1.581,1.959,0.08,0.875,0.549,0.048,0.047,0.504,0.727,1.452,0.601,0.885,0.12,0.048,0.048,0.048,0.048,0.048,0.047,0.048,0.052,0.049
34,0.048,0.047,0.047,0.048,0.047,0.048,0.048,0.047,0.048,0.398,0.227,0.308,1.824,0.556,0.385,0.052,0.049,0.809,0.076,1.023,1.292,2.065,1.898,0.047,0.051,1.141,1.582,1.959,0.08,0.876,0.549,0.048,0.047,0.505,0.726,1.452,0.6,0.885,0.121,0.048,0.048,0.048,0.048,0.048,0.047,0.048,0.051,0.049
34.25,0.048,0.047,0.047,0.048,0.048,0.048,0.048,0.047,0.048,0.399,0.227,0.309,1.824,0.557,0.386,0.052,0.049,0.811,0.076,1.024,1.292,2.065,1.9,0.047,0.051,1.141,1.583,1.959,0.08,0.876,0.549,0.048,0.047,0.505,0.725,1.451,0.6,0.885,0.121,0.048,0.048,0.048,0.048,0.048,0.047,0.048,0.052,0.049
34.5,0.048,0.047,0.047,0.048,0.047,0.048,0.048,0.047,0.048,0.399,0.228,0.308,1.825,0.558,0.387,0.052,0.049,0.812,0.076,1.022,1.293,2.064,1.898,0.047,0.051,1.141,1.584,1.958,0.08,0.876,0.548,0.048,0.047,0.504,0.725,1.452,0.599,0.885,0.122,0.048,0.048,0.048,0.048,0.048,0.047,0.048,0.052,0.049
34.75,0.048,0.047,0.047,0.048,0.047,0.048,0.048,0.047,0.048,0.401,0.228,0.308,1.827,0.56,0.387,0.052,0.049,0.814,0.076,1.022,1.292,2.063,1.898,0.047,0.051,1.14,1.581,1.956,0.08,0.876,0.548,0.048,0.047,0.504,0.725,1.451,0.598,0.885,0.123,0.048,0.048,0.048,0.048,0.048,0.047,0.048,0.052,0.049
35,0.048,0.047,0.047,0.048,0.047,0.048,0.048,0.047,0.048,0.4,0.228,0.308,1.827,0.56,0.388,0.052,0.049,0.816,0.076,1.022,1.293,2.063,1.897,0.047,0.051,1.141,1.582,1.954,0.08,0.875,0.547,0.048,0.047,0.503,0.726,1.451,0.597,0.885,0.124,0.048,0.048,0.048,0.048,0.048,0.047,0.048,0.052,0.049
35.25,0.048,0.047,0.047,0.048,0.047,0.048,0.048,0.047,0.048,0.401,0.228,0.308,1.83,0.561,0.389,0.052,0.049,0.819,0.076,1.021,1.296,2.062,1.896,0.047,0.051,1.141,1.582,1.954,0.08,0.877,0.546,0.048,0.047,0.503,0.725,1.451,0.596,0.885,0.125,0.048,0.048,0.048,0.048,0.048,0.047,0.048,0.051,0.049
35.5,0.048,0.047,0.047,0.048,0.047,0.048,0.048,0.047,0.048,0.401,0.229,0.308,1.831,0.563,0.389,0.052,0.049,0.82,0.076,1.021,1.294,2.061,1.898,0.047,0.051,1.14,1.583,1.953,0.08,0.875,0.546,0.048,0.047,0.503,0.726,1.451,0.596,0.884,0.126,0.048,0.048,0.048,0.048,0.048,0.047,0.048,0.051,0.049
35.75,0.048,0.047,0.047,0.048,0.047,0.048,0.048,0.047,0.048,0.402,0.229,0.308,1.832,0.564,0.39,0.052,0.049,0.822,0.076,1.02,1.295,2.061,1.896,0.047,0.051,1.138,1.584,1.952,0.08,0.876,0.545,0.048,0.047,0.503,0.725,1.451,0.596,0.884,0.126,0.048,0.048,0.048,0.048,0.048,0.047,0.048,0.052,0.049
36,0.048,0.047,0.047,0.048,0.047,0.048,0.048,0.047,0.048,0.403,0.229,0.309,1.833,0.564,0.39,0.052,0.049,0.824,0.076,1.02,1.293,2.061,1.895,0.047,0.051,1.139,1.585,1.951,0.08,0.875,0.545,0.048,0.047,0.502,0.725,1.451,0.594,0.884,0.128,0.048,0.048,0.048,0.048,0.048,0.047,0.048,0.052,0.049
36.25,0.048,0.047,0.047,0.048,0.047,0.048,0.048,0.047,0.048,0.403,0.23,0.308,1.834,0.566,0.391,0.052,0.049,0.826,0.076,1.019,1.295,2.06,1.896,0.047,0.051,1.138,1.584,1.95,0.08,0.875,0.544,0.048,0.047,0.502,0.724,1.45,0.593,0.884,0.128,0.048,0.048,0.048,0.048,0.048,0.047,0.048,0.052,0.049
36.5,0.048,0.047,0.047,0.048,0.047,0.048,0.048,0.047,0.048,0.404,0.23,0.307,1.835,0.566,0.391,0.052,0.049,0.828,0.076,1.019,1.296,2.058,1.896,0.047,0.051,1.139,1.583,1.949,0.08,0.874,0.543,0.048,0.047,0.501,0.723,1.451,0.592,0.884,0.129,0.048,0.048,0.048,0.048,0.048,0.047,0.048,0.051,0.049
36.75,0.048,0.047,0.047,0.048,0.048,0.048,0.048,0.047,0.048,0.404,0.231,0.308,1.836,0.568,0.391,0.052,0.049,0.83,0.076,1.018,1.296,2.058,1.894,0.047,0.051,1.138,1.587,1.948,0.08,0.873,0.543,0.048,0.047,0.501,0.724,1.45,0.592,0.884,0.13,0.048,0.048,0.048,0.048,0.048,0.047,0.048,0.052,0.049
37,0.048,0.047,0.047,0.048,0.047,0.048,0.048,0.047,0.048,0.405,0.231,0.307,1.839,0.569,0.392,0.052,0.049,0.833,0.076,1.018,1.295,2.059,1.894,0.048,0.051,1.137,1.585,1.947,0.08,0.874,0.542,0.048,0.047,0.501,0.724,1.449,0.592,0.883,0.13,0.048,0.048,0.048,0.048,0.048,0.047,0.048,0.052,0.049
37.25,0.048,0.047,0.047,0.048,0.047,0.048,0.048,0.047,0.048,0.405,0.231,0.307,1.839,0.57,0.393,0.052,0.049,0.834,0.076,1.017,1.297,2.057,1.893,0.048,0.051,1.135,1.587,1.944,0.08,0.875,0.542,0.048,0.047,0.501,0.725,1.45,0.591,0.883,0.131,0.048,0.048,0.048,0.048,0.048,0.047,0.048,0.052,0.049
37.5,0.048,0.047,0.047,0.048,0.047,0.048,0.048,0.047,0.048,0.406,0.232,0.307,1.841,0.57,0.393,0.052,0.049,0.836,0.076,1.017,1.297,2.056,1.893,0.048,0.051,1.138,1.585,1.945,0.08,0.875,0.541,0.048,0.047,0.5,0.724,1.449,0.59,0.883,0.132,0.048,0.048,0.048,0.048,0.048,0.047,0.048,0.052,0.049
37.75,0.048,0.047,0.047,0.048,0.047,0.048,0.048,0.047,0.048,0.406,0.232,0.307,1.842,0.572,0.394,0.052,0.049,0.839,0.076,1.016,1.296,2.055,1.892,0.047,0.051,1.137,1.585,1.943,0.08,0.874,0.54,0.048,0.047,0.5,0.725,1.448,0.59,0.883,0.133,0.048,0.048,0.048,0.048,0.048,0.047,0.048,0.052,0.049
38,0.048,0.047,0.047,0.048,0.047,0.048,0.048,0.047,0.048,0.406,0.233,0.307,1.844,0.572,0.394,0.052,0.049,0.84,0.076,1.016,1.298,2.055,1.888,0.048,0.051,1.136,1.583,1.942,0.08,0.874,0.54,0.048,0.047,0.5,0.723,1.448,0.588,0.883,0.134,0.048,0.048,0.048,0.048,0.048,0.047,0.048,0.052,0.049
